Nr.;County;Locality;Address (str, nr.);Latitude;Longitude
4168;BIF;Sector 6;Al. Compozitorilor 6A Bl. 822, sc.3;44,420103;26,042791
4169;BIF;Sector 6;Al. Obcina Mică 5 Bl. A5, sc.4;44,42128;26,045701
4170;BIF;Sector 6;Al. Obcina Mică 7 Bl. A4, sc.D;44,421246;26,045178
4171;BIF;Sector 6;Al. Parva 6 Bl. C37, sc.1;44,41861;26,016913
4172;BIF;Sector 6;Al. Parva 6 Bl. C37, sc.2;44,418499;26,016608
4173;BIF;Sector 6;Al. Parva 6 Bl. C37, sc.3;44,41869;26,01695
4174;BIF;Sector 6;Al. Valea Prahovei 1A Bl. 825, sc.1;44,4207;26,038646
4175;BIF;Sector 6;Al. Valea Prahovei 1A Bl. 825, sc.3;44,420581;26,038623
4176;BIF;Sector 6;Al.Zorelelor 1 Bl. 43, sc.1;44,432955;26,026875
4177;BIF;Sector 6;Al.Zorelelor 1 Bl. 43, sc. 2;44,43289;26,026912
4178;BIF;Sector 6;Al.Zorelelor 3 Bl. 44, sc.A;44,433245;26,025408
4179;BIF;Sector 6;Al.Zorelelor 5 Bloc 45;44,432847;26,025745
4180;BIF;Sector 6;Al.Zorelelor 8 Bloc 9A;44,433407;26,02536
4181;BIF;Sector 6;Al.Zorelelor 8A Bl. 8A, sc.1;44,433493;26,025211
4182;BIF;Sector 6;Al.Zorelelor 8A Bl. 8A, sc.2;44,433335;26,025289
4183;BIF;Sector 6;Bd. Dr. Taberei 90 Bl. C8, sc.1;44,419815;26,019466
4184;BIF;Sector 6;Bd. Dr. Taberei 90 Bl. C8, sc.2;44,419795;26,019438
4185;BIF;Sector 6;Bd. Dr. Taberei 90 Bl. C8, sc.3;44,419726;26,01946
4186;BIF;Sector 6;Bd. Dr. Taberei 90 Bl. C8, sc.4;44,41975;26,019453
4187;BIF;Sector 6;Bd. Dr. Taberei 90 Bl. C8, sc.5;44,419563;26,019535
4188;BIF;Sector 6;Bd. Dr. Taberei 90 Bl. C8, sc.6;44,419408;26,019505
4189;BIF;Sector 6;Bd. Dr. Taberei 92 Bl. C7, sc. E;44,419377;26,019559
4190;BIF;Sector 6;Bd. Dr. Taberei 92 Bl. C7, sc.F;44,419375;26,019576
4191;BIF;Sector 6;Bd. Dr. Taberei 92 Bl. C7, sc.G;44,419355;26,019632
4192;BIF;Sector 6;Bd. Dr. Taberei 92 Bl. C7, sc.H;44,419288;26,019549
4193;BIF;Sector 6;Bd. Dr. Taberei 94 Bl. 519, Sc. B;44,418679;26,019723
4194;BIF;Sector 6;Bd. Dr. Taberei 96 Bl. 521, sc.2;44,417965;26,019929
4195;BIF;Sector 6;Bd. Dr. Taberei 96 Bl. 521, sc.6;44,417696;26,020244
4196;BIF;Sector 6;Bd. Iuliu Maniu 16 Bl. 14, sc.2;44,434736;26,037615
4197;BIF;Sector 6;Bd. Iuliu Maniu 17 Bl. 21 P, sc. 1;44,434101;26,039883
4198;BIF;Sector 6;Bd. Iuliu Maniu 17 Bl. 21 P, sc. 3;44,43411;26,039957
4199;BIF;Sector 6;Bd. Iuliu Maniu 18÷20 Bl. 15 A+B, sc. A;44,434697;26,036394
4200;BIF;Sector 6;Bd. Iuliu Maniu 18÷20 Bl. 15 A+B, sc. B;44,43476;26,035435
4201;BIF;Sector 6;Bd. Iuliu Maniu 51 Bl. 22 B, sc. B;44,434022;26,033659
4202;BIF;Sector 6;Bd. Iuliu Maniu 51 Bl. 22 B, sc. C;44,434015;26,033714
4203;BIF;Sector 6;Bd. Iuliu Maniu 59 Bl. 10 A, sc. 5;44,433903;26,026368
4204;BIF;Sector 6;Bd. Iuliu Maniu 59 Bl.10 A, sc. 6;44,433981;26,026387
4205;BIF;Sector 6;Bd. Iuliu Maniu 61 Bloc 8P, sc.2;44,43388;26,023656
4206;BIF;Sector 6;Bd. Iuliu Maniu 61 Bl.8P, sc. 4;44,433937;26,02378
4207;BIF;Sector 6;Bd. Iuliu Maniu 61 Bl.8P, sc. 5;44,433958;26,023708
4208;BIF;Sector 6;Bd. Iuliu Maniu 61 Bl.8P, sc. 6;44,433941;26,023715
4209;BIF;Sector 6;Bd. Iuliu Maniu 65 Bl.7P, sc. 3;44,433739;26,022059
4210;BIF;Sector 6;Bd. Iuliu Maniu 65 B.7P, sc. 7;44,433625;26,021858
4211;BIF;Sector 6;Bd. Iuliu Maniu 65 Bl.7P, sc. 9;44,433647;26,021713
4212;BIF;Sector 6;Bd. Iuliu Maniu 67 Bl.7P, sc.1;44,433778;26,019948
